civil_date,total_row_count,rows_from_offset_0,rows_from_offset_minus_1,rows_from_offset_minus_7,rows_from_offset_minus_30,rows_from_offset_minus_365,rows_from_offset_minus_3650,rows_from_offset_plus_1,t0_file_status,expected_contributing_files_count,available_contributing_files_count,coverage_quality_flag,coverage_completeness,represented_only,documented_exception_label
2021-08-18,96168,92527,642,1191,871,937,0,0,present,5,5,full,1.0,False,
2021-08-19,122613,119887,484,917,452,873,0,0,present,5,5,full,1.0,False,
2021-08-20,117695,115592,240,887,360,616,0,0,present,5,5,full,1.0,False,
2021-08-21,78609,76472,295,661,728,453,0,0,present,5,5,full,1.0,False,
2021-08-22,73106,70567,387,675,731,746,0,0,present,5,5,full,1.0,False,
2021-08-23,115181,111532,543,1543,795,768,0,0,present,5,5,full,1.0,False,
2021-08-24,126683,123129,632,1448,577,897,0,0,present,5,5,full,1.0,False,
2021-08-25,132459,129299,530,1404,565,661,0,0,present,5,5,full,1.0,False,
2021-08-26,126954,124164,678,968,429,715,0,0,present,5,5,full,1.0,False,
2021-08-27,122057,119838,356,993,491,379,0,0,present,5,5,full,1.0,False,
2021-08-28,79616,77537,272,680,748,379,0,0,present,5,5,full,1.0,False,
2021-08-29,70224,67581,335,840,771,697,0,0,present,5,5,full,1.0,False,
2021-08-30,105648,102945,453,878,616,756,0,0,present,5,5,full,1.0,False,
2021-08-31,122867,119844,459,1131,630,803,0,0,present,5,5,full,1.0,False,
2021-09-01,126852,123644,593,1071,820,724,0,0,present,5,5,full,1.0,False,
2021-09-02,123623,120972,475,1007,532,637,0,0,present,5,5,full,1.0,False,
2021-09-03,113133,111165,278,923,487,280,0,0,present,5,5,full,1.0,False,
2021-09-04,70284,68072,213,644,936,419,0,0,present,5,5,full,1.0,False,
2021-09-05,64767,62094,335,653,1076,609,0,0,present,5,5,full,1.0,False,
2021-09-06,91832,88193,436,1361,1145,697,0,0,present,5,5,full,1.0,False,
2021-09-07,113189,109417,445,1397,1171,759,0,0,present,5,5,full,1.0,False,
2021-09-08,122789,119014,647,1340,985,803,0,0,present,5,5,full,1.0,False,
2021-09-09,125112,122182,403,1180,575,772,0,0,present,5,5,full,1.0,False,
2021-09-10,118881,116900,252,828,500,401,0,0,present,5,5,full,1.0,False,
2021-09-11,81372,79485,166,512,767,442,0,0,present,5,5,full,1.0,False,
2021-09-12,67988,65252,401,626,951,758,0,0,present,5,5,full,1.0,False,
2021-09-13,111598,107457,503,1590,1163,885,0,0,present,5,5,full,1.0,False,
2021-09-14,125670,121858,457,1306,1113,936,0,0,present,5,5,full,1.0,False,
2021-09-15,131622,128113,476,1370,826,837,0,0,present,5,5,full,1.0,False,
2021-09-16,130628,127699,439,1145,426,919,0,0,present,5,5,full,1.0,False,
2021-09-17,127348,125210,225,964,513,436,0,0,present,5,5,full,1.0,False,
2021-09-18,80209,78032,211,806,820,340,0,0,present,5,5,full,1.0,False,
2021-09-19,67998,64977,350,1043,1006,622,0,0,present,5,5,full,1.0,False,
2021-09-20,115552,111471,439,1765,947,930,0,0,present,5,5,full,1.0,False,
2021-09-21,125650,121646,637,1718,811,838,0,0,present,5,5,full,1.0,False,
2021-09-22,134915,131432,532,1385,807,759,0,0,present,5,5,full,1.0,False,
2021-09-23,130020,127339,493,1054,424,710,0,0,present,5,5,full,1.0,False,
2021-09-24,125845,123820,332,979,305,409,0,0,present,5,5,full,1.0,False,
2021-09-25,92161,90193,429,670,553,316,0,0,present,5,5,full,1.0,False,
2021-09-26,104299,101709,523,693,752,622,0,0,present,5,5,full,1.0,False,
2021-09-27,146654,143252,515,1351,732,804,0,0,present,5,5,full,1.0,False,
2021-09-28,144567,141211,524,1303,795,734,0,0,present,5,5,full,1.0,False,
2021-09-29,138402,135123,517,1163,734,865,0,0,present,5,5,full,1.0,False,
2021-09-30,138158,135657,375,1000,355,771,0,0,present,5,5,full,1.0,False,
2021-10-01,125964,124112,305,726,425,396,0,0,present,5,5,full,1.0,False,
2021-10-02,82964,81197,147,635,652,333,0,0,present,5,5,full,1.0,False,
2021-10-03,73608,70934,450,629,898,697,0,0,present,5,5,full,1.0,False,
2021-10-04,112526,109219,539,1304,802,662,0,0,present,5,5,full,1.0,False,
2021-10-05,131151,127453,510,1302,928,958,0,0,present,5,5,full,1.0,False,
2021-10-06,130158,126578,536,1233,873,938,0,0,present,5,5,full,1.0,False,
2021-10-07,129583,126722,458,1090,501,812,0,0,present,5,5,full,1.0,False,
2021-10-08,120671,118317,306,1081,498,469,0,0,present,5,5,full,1.0,False,
2021-10-09,78103,75987,272,531,868,445,0,0,present,5,5,full,1.0,False,
2021-10-10,69140,66405,378,693,945,719,0,0,present,5,5,full,1.0,False,
2021-10-11,108820,105269,483,1285,1063,720,0,0,present,5,5,full,1.0,False,
2021-10-12,118814,115519,428,1298,924,645,0,0,present,5,5,full,1.0,False,
2021-10-13,125529,122080,501,1339,875,734,0,0,present,5,5,full,1.0,False,
2021-10-14,127011,124332,411,1115,496,657,0,0,present,5,5,full,1.0,False,
2021-10-15,114733,112578,301,923,540,391,0,0,present,5,5,full,1.0,False,
2021-10-16,75523,73729,187,506,792,309,0,0,present,5,5,full,1.0,False,
2021-10-17,66782,64345,353,575,762,747,0,0,present,5,5,full,1.0,False,
2021-10-18,107995,104755,431,1344,715,750,0,0,present,5,5,full,1.0,False,
2021-10-19,125661,122220,507,1537,673,724,0,0,present,5,5,full,1.0,False,
2021-10-20,129620,126391,444,1426,584,775,0,0,present,5,5,full,1.0,False,
2021-10-21,128069,125459,432,1084,377,717,0,0,present,5,5,full,1.0,False,
2021-10-22,118787,116896,216,946,349,380,0,0,present,5,5,full,1.0,False,
2021-10-23,75212,73408,179,604,678,343,0,0,present,5,5,full,1.0,False,
2021-10-24,66463,63819,362,910,635,737,0,0,present,5,5,full,1.0,False,
2021-10-25,109831,106820,509,1226,538,738,0,0,present,5,5,full,1.0,False,
2021-10-26,121850,118783,503,1341,466,757,0,0,present,5,5,full,1.0,False,
2021-10-27,127195,124317,411,1145,400,922,0,0,present,5,5,full,1.0,False,
2021-10-28,124950,122368,458,1016,235,873,0,0,present,5,5,full,1.0,False,
2021-10-29,120636,118638,308,969,266,455,0,0,present,5,5,full,1.0,False,
2021-10-30,79408,77819,286,537,401,365,0,0,present,5,5,full,1.0,False,
2021-10-31,95157,93152,314,479,484,728,0,0,present,5,5,full,1.0,False,
2021-11-01,112947,109806,551,1352,522,716,0,0,present,5,5,full,1.0,False,
2021-11-02,119176,115801,499,1319,821,736,0,0,present,5,5,full,1.0,False,
2021-11-03,126238,122750,509,1406,757,816,0,0,present,5,5,full,1.0,False,
2021-11-04,118750,115936,469,1132,447,766,0,0,present,5,5,full,1.0,False,
2021-11-05,115054,113054,195,1061,359,385,0,0,present,5,5,full,1.0,False,
2021-11-06,69036,66744,200,743,885,464,0,0,present,5,5,full,1.0,False,
2021-11-07,61673,58988,345,630,985,725,0,0,present,5,5,full,1.0,False,
2021-11-08,112240,108939,423,1370,793,715,0,0,present,5,5,full,1.0,False,
2021-11-09,130336,126734,615,1372,877,738,0,0,present,5,5,full,1.0,False,
2021-11-10,133864,131333,507,1242,782,0,0,0,present,5,5,full,1.0,False,
2021-11-11,132617,130534,413,1060,398,212,0,0,present,5,5,full,1.0,False,
2021-11-12,119490,117514,249,871,370,486,0,0,present,5,5,full,1.0,False,
2021-11-13,75454,73677,192,453,668,464,0,0,present,5,5,full,1.0,False,
2021-11-14,67815,65372,427,525,805,686,0,0,present,5,5,full,1.0,False,
2021-11-15,110629,107443,407,1222,763,794,0,0,present,5,5,full,1.0,False,
2021-11-16,124173,120875,425,1350,583,940,0,0,present,5,5,full,1.0,False,
2021-11-17,127872,124408,602,1346,567,949,0,0,present,5,5,full,1.0,False,
2021-11-18,129952,127475,376,832,438,831,0,0,present,5,5,full,1.0,False,
2021-11-19,116717,114588,263,852,505,509,0,0,present,5,5,full,1.0,False,
2021-11-20,72416,70503,295,646,578,394,0,0,present,5,5,full,1.0,False,
2021-11-21,64574,62337,424,624,471,718,0,0,present,5,5,full,1.0,False,
2021-11-22,109719,106761,460,1231,552,715,0,0,present,5,5,full,1.0,False,
2021-11-23,123049,120139,478,1128,485,819,0,0,present,5,5,full,1.0,False,
2021-11-24,117950,115413,495,1063,322,657,0,0,present,5,5,full,1.0,False,
2021-11-25,98808,96623,430,919,189,647,0,0,present,5,5,full,1.0,False,
2021-11-26,97701,96033,347,803,209,309,0,0,present,5,5,full,1.0,False,
2021-11-27,69375,67745,297,647,345,341,0,0,present,5,5,full,1.0,False,
2021-11-28,65986,64019,367,572,328,700,0,0,present,5,5,full,1.0,False,
2021-11-29,109322,106672,320,1099,377,854,0,0,present,5,5,full,1.0,False,
2021-11-30,121425,118430,538,1265,313,879,0,0,present,5,5,full,1.0,False,
2021-12-01,123819,120900,507,1158,236,1018,0,0,present,5,5,full,1.0,False,
2021-12-02,126079,123819,409,982,113,756,0,0,present,5,5,full,1.0,False,
2021-12-03,118226,116281,284,1061,160,440,0,0,present,5,5,full,1.0,False,
2021-12-04,77875,75838,271,839,531,396,0,0,present,5,5,full,1.0,False,
2021-12-05,67540,65100,361,619,696,764,0,0,present,5,5,full,1.0,False,
2021-12-06,110883,107947,459,1035,721,721,0,0,present,5,5,full,1.0,False,
2021-12-07,123159,119892,558,1086,736,887,0,0,present,5,5,full,1.0,False,
2021-12-08,126139,122925,538,1073,682,921,0,0,present,5,5,full,1.0,False,
2021-12-09,124999,122637,521,764,304,773,0,0,present,5,5,full,1.0,False,
2021-12-10,118925,117354,284,597,233,457,0,0,present,5,5,full,1.0,False,
2021-12-11,75240,73515,190,434,726,375,0,0,present,5,5,full,1.0,False,
2021-12-12,65927,63840,359,398,622,708,0,0,present,5,5,full,1.0,False,
2021-12-13,105929,103193,389,935,557,855,0,0,present,5,5,full,1.0,False,
2021-12-14,116610,113479,647,954,643,887,0,0,present,5,5,full,1.0,False,
2021-12-15,119967,117334,473,727,530,903,0,0,present,5,5,full,1.0,False,
2021-12-16,118021,115648,462,777,299,835,0,0,present,5,5,full,1.0,False,
2021-12-17,112021,110614,214,453,216,524,0,0,present,5,5,full,1.0,False,
2021-12-18,69929,68673,224,252,368,412,0,0,present,5,5,full,1.0,False,
2021-12-19,64816,62719,377,363,566,791,0,0,present,5,5,full,1.0,False,
2021-12-20,94419,92127,393,537,491,871,0,0,present,5,5,full,1.0,False,
2021-12-21,106638,104061,463,625,600,889,0,0,present,5,5,full,1.0,False,
2021-12-22,102727,100330,374,640,524,859,0,0,present,5,5,full,1.0,False,
2021-12-23,98333,96429,300,634,325,645,0,0,present,5,5,full,1.0,False,
2021-12-24,72794,71661,93,532,205,303,0,0,present,5,5,full,1.0,False,
2021-12-25,44702,43595,110,298,415,284,0,0,present,5,5,full,1.0,False,
2021-12-26,51071,49569,233,341,530,398,0,0,present,5,5,full,1.0,False,
2021-12-27,73981,72101,204,778,409,489,0,0,present,5,5,full,1.0,False,
2021-12-28,82685,80568,321,750,506,540,0,0,present,5,5,full,1.0,False,
2021-12-29,87425,85277,283,759,498,608,0,0,present,5,5,full,1.0,False,
2021-12-30,90120,88519,244,567,279,511,0,0,present,5,5,full,1.0,False,
2021-12-31,74559,73182,156,624,265,332,0,0,present,5,5,full,1.0,False,
2022-01-01,49849,48853,164,493,339,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-02,49751,48382,289,524,556,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-03,78237,75887,382,1236,732,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-04,97088,94532,326,1382,848,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-05,104018,101820,397,1080,721,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-06,107868,106058,366,1037,407,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-07,102518,100764,405,973,376,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-08,65823,64162,175,619,867,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-09,58480,56650,293,602,935,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-10,97788,95382,352,1043,1011,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-11,110428,107732,401,1441,854,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-12,111845,109079,527,1572,667,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-13,117350,115302,438,1176,434,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-14,109704,107948,219,1178,359,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-15,70450,68938,265,662,585,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-16,60560,58729,340,757,734,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-17,94991,92258,590,1443,700,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-18,113594,110991,475,1441,687,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-19,121729,119403,562,1205,559,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-20,126255,124425,515,1031,284,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-21,116377,114880,297,924,276,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-22,75085,73781,235,620,449,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-23,64425,62861,305,736,523,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-24,109083,106677,434,1368,604,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-25,121672,119236,458,1353,625,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-26,122383,120348,506,1147,382,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-27,124643,122997,440,933,273,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-28,117026,115637,235,992,162,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-29,71437,70344,237,561,295,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-30,62611,61261,299,578,473,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-01-31,103357,100687,517,1530,623,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-01,121125,118624,459,1433,609,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-02,123438,120924,544,1405,565,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-03,125761,123902,421,1072,366,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-04,114676,112972,217,1133,354,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-05,74573,73138,173,570,692,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-06,64125,62357,336,626,806,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-07,108213,105658,460,1215,880,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-08,124899,122165,661,1321,752,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-09,126414,124276,434,1050,654,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-10,129343,127437,532,979,395,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-11,121643,119786,315,1198,344,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-12,80531,79036,235,694,566,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-13,68783,66926,397,731,729,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-14,111126,108766,566,1016,778,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-15,125878,123564,607,1140,567,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-16,126653,124613,471,1050,519,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-17,129862,128070,407,961,424,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-18,122802,121474,303,664,361,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-19,83544,82082,252,544,666,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-20,69949,68530,329,573,517,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-21,106118,103313,552,1751,502,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-22,135091,132338,543,1605,605,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-23,135687,133197,613,1426,451,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-24,163166,160937,875,1070,284,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-25,154340,152487,472,1176,205,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-26,103494,101758,288,1038,410,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-27,97184,95326,436,899,523,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-02-28,139604,136890,677,1553,484,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-01,152095,149288,772,1596,439,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-02,153183,150459,648,1502,574,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-03,152239,149937,598,1305,399,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-04,140748,139115,284,971,378,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-05,94038,92435,311,577,715,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-06,86477,84305,447,831,894,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-07,134727,131524,615,1623,965,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-08,147202,143398,705,2116,983,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-09,152759,149543,535,1880,801,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-10,144938,142622,500,1363,453,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-11,137866,135925,335,1182,424,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-12,89686,88007,213,596,870,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-13,83332,81158,557,801,816,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-14,128466,125601,532,1540,793,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-15,143357,140378,562,1572,845,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-16,146774,144499,487,1213,575,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-17,140418,138412,440,1150,416,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-18,126193,124651,287,920,335,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-19,82207,80840,200,591,576,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-20,74125,72290,398,607,830,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-21,123823,121175,555,1319,774,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-22,135976,133156,536,1494,790,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-23,138552,135969,589,1272,722,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-24,145558,143569,516,1060,413,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-25,132821,131359,292,857,313,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-26,86013,84751,197,507,558,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-27,73968,72253,310,659,746,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-28,121337,118934,384,1184,835,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-29,135826,133326,554,1167,779,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-30,138598,136515,440,1029,614,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-03-31,138260,136498,424,1034,304,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-01,124079,122833,211,749,286,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-02,78530,77230,219,461,620,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-03,69978,68142,336,565,935,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-04,112886,110158,472,1339,917,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-05,125625,122999,498,1165,963,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-06,129415,126713,458,1273,971,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-07,129502,127348,473,1112,569,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-08,120030,118635,214,807,374,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-09,75660,73893,227,828,712,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-10,67001,65132,306,663,900,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-11,114358,112037,483,1093,745,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-12,122637,119671,578,1616,772,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-13,127540,125021,513,1316,690,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-14,126865,124999,433,1025,408,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-15,103147,101395,177,1237,338,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-16,69997,68282,214,946,555,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-17,63835,62051,289,755,740,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-18,95464,93119,324,1290,731,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-19,117803,115481,429,1223,670,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-20,124482,122196,443,1237,606,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-21,126198,124342,516,945,395,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-22,122019,120461,242,900,416,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-23,73600,72540,173,357,530,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
2022-04-24,69867,68250,409,635,573,0,0,0,present,5,4,right_truncated_2022_seal,0.8,False,
